ID,Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,"Is featured?","Visibility in catalog","Short description",Description,"Date sale price starts","Date sale price ends","Tax status","Tax class","In stock?",Stock,"Low stock amount","Backorders allowed?","Sold individually?","Weight (kg)","Length (cm)","Width (cm)","Height (cm)","Allow customer reviews?","Purchase note","Sale price","Regular price",Categories,Tags,"Shipping class",Images,"Download limit","Download expiry days",Parent,"Grouped products",Upsells,Cross-sells,"External URL","Button text",Position,"Swatches Attributes",Brands
1348,simple,,,"ENCRE CANON G-SERIES ADP JAUNE",1,0,visible,,"Encre Canon G-Series ADP jaune, pour une qualité d'impression exceptionnelle sur imprimantes Canon.  Encre originale Canon pour des couleurs éclatantes et un rendu parfait.  Spécialement formulée pour les imprimantes Canon G-Series compatibles.  Facile à utiliser et à installer.  Un choix idéal pour tous vos documents en couleur.",,,taxable,,1,,,0,0,,,,,1,,,9,"Imprimantes et encres",,,https://sml.boutique/wp-content/uploads/2025/12/BaUfHvriziqqluup.jpg,,,,,,,,,0,,
1349,simple,,,"ENCRE CANON G-SERIES ADP BLACK",1,0,visible,,"Encre Canon G-Series ADP noire, pour des impressions de qualité sur imprimantes Canon.  Encre originale Canon pour des textes noirs précis et des impressions durables.  Spécialement conçue pour les imprimantes Canon G-Series compatibles.  Facile à utiliser et à installer.  Un choix parfait pour vos impressions quotidiennes.",,,taxable,,1,,,0,0,,,,,1,,,9,"Imprimantes et encres","Électronique, Informatique",,https://sml.boutique/wp-content/uploads/2025/12/LRgWlVfJnhMiGuUA.jpg,,,,,,,,,0,,
1350,simple,,,"ENCRE CANON G-SERIES ADP ROUGE",1,0,visible,,"Encre Canon G-Series ADP magenta (rouge) pour une qualité d'impression supérieure sur imprimantes Canon.  Encre originale Canon pour des couleurs vives et un rendu optimal.  Spécialement conçue pour les imprimantes Canon G-Series compatibles.  Facile à utiliser et à installer.  Un choix idéal pour tous vos documents en couleur.",,,taxable,,1,,,0,0,,,,,1,,,9,"Imprimantes et encres",,,https://sml.boutique/wp-content/uploads/2025/12/XQapbEQjPnpvDSxx.png,,,,,,,,,0,,
1351,simple,,,"ENCRE EPSON 103 ADP BLEU",1,0,visible,,"Encre Epson 103 ADP cyan (bleue) pour des impressions éclatantes sur imprimantes Epson.  Encre originale Epson pour des couleurs vives et une qualité constante.  Spécialement conçue pour les imprimantes Epson compatibles.  Facile à utiliser et à installer.  Un choix parfait pour tous vos documents en couleur.",,,taxable,,1,,,0,0,,,,,1,,,12,"Imprimantes et encres",,,https://sml.boutique/wp-content/uploads/2025/12/BaUfHvriziqqluup.jpg,,,,,,,,,0,,
1352,simple,,,"ENCRE EPSON 103 ADP ROUGE",1,0,visible,,"Encre Epson 103 ADP magenta (rouge) pour des impressions vives et éclatantes sur imprimantes Epson. Encre originale Epson pour des couleurs riches et un rendu optimal. Spécialement conçue pour les imprimantes Epson compatibles. Facile à utiliser et à installer. Un choix parfait pour tous vos projets d'impression en couleur.",,,taxable,,1,,,0,0,,,,,1,,,12,"Imprimantes et encres",,,https://sml.boutique/wp-content/uploads/2025/12/c13t00s34a_1_1.jpg,,,,,,,,,0,,
1353,simple,,,"ENCRE EPSON 103 ADP BLACK",1,0,visible,,"Encre Epson 103 ADP noire, idéale pour des impressions nettes et précises sur imprimantes Epson.  Encre originale Epson pour des textes clairs et des impressions durables.  Spécialement conçue pour les imprimantes Epson compatibles.  Facile à utiliser et à installer.  Un choix parfait pour vos documents professionnels.",,,taxable,,1,,,0,0,,,,,1,,,16,"Imprimantes et encres",,,https://sml.boutique/wp-content/uploads/2025/12/epIniuXqsLszbIAN.jpg,,,,,,,,,0,,
1354,simple,,,"ENCRE BROTHER ADP JAUNE",1,0,visible,,"Encre Brother ADP jaune pour des impressions de qualité sur imprimantes Brother.  Encre originale Brother pour des couleurs vives et éclatantes.  Spécialement conçue pour les imprimantes Brother compatibles.  Facile à installer et à utiliser.  Un choix idéal pour vos documents et photos en couleur.",,,taxable,,1,,,0,0,,,,,1,,,9,"Imprimantes et encres",,,https://sml.boutique/wp-content/uploads/2025/12/WpDymLIqzsleMJfj.webp,,,,,,,,,0,,
1355,simple,,,"ENCRE BROTHER ADP BLEU",1,0,visible,,"Encre Brother ADP cyan (bleu) pour des impressions éclatantes sur imprimantes Brother.  Encre originale Brother pour des couleurs vives et durables.  Spécialement conçue pour les imprimantes Brother compatibles.  Facile à installer et à utiliser.  Un choix parfait pour tous vos projets en couleur.",,,taxable,,1,,,0,0,,,,,1,,,9,"Imprimantes et encres",,,https://sml.boutique/wp-content/uploads/2025/12/JSuxFJupJyRvorQK.png,,,,,,,,,0,,
1356,simple,,,"ENCRE BROTHER ADP ROUGE",1,0,visible,,"Encre Brother ADP magenta (rouge) pour des impressions de qualité sur imprimantes Brother.  Encre originale Brother pour des couleurs vives et un rendu précis.  Spécialement conçue pour les imprimantes Brother compatibles.  Facile à installer et à utiliser.  Un choix parfait pour vos photos et documents en couleur.",,,taxable,,1,,,0,0,,,,,1,,,9,"Imprimantes et encres",,,https://sml.boutique/wp-content/uploads/2025/12/tZLqLTnWnHfgIdEg.jpg,,,,,,,,,0,,
1368,simple,,,"SAMSUNG A05 4/64GB",1,0,visible,,"Smartphone Samsung A05 avec 4 Go de RAM et 64 Go de stockage.  Écran de qualité pour une expérience visuelle agréable.  Appareil photo performant pour immortaliser vos moments.  Batterie longue durée pour une utilisation quotidienne.  Un bon choix pour ceux qui cherchent un smartphone abordable.",,,taxable,,1,,,0,0,,,,,1,,,439001,"Smartphones et tablettes","Électronique, Informatique",,https://sml.boutique/wp-content/uploads/2025/12/czQuHiPodQDqnTpp.jpg,,,,,,,,,0,,
1369,simple,,,"SAMSUNG A05 4/64GB",1,0,visible,,"Smartphone Samsung A05 avec 4 Go de RAM et 64 Go de stockage.  Écran de qualité pour une expérience visuelle agréable.  Appareil photo performant pour immortaliser vos moments.  Batterie longue durée pour une utilisation quotidienne.  Un bon choix pour ceux qui cherchent un smartphone abordable.",,,taxable,,1,,,0,0,,,,,1,,,439,"Smartphones et tablettes","Électronique, High-Tech, Informatique",,https://sml.boutique/wp-content/uploads/2025/12/czQuHiPodQDqnTpp.jpg,,,,,,,,,0,,
1370,simple,,,"HONOR X7B 12GB/256GB",1,0,visible,,"Smartphone HONOR X7B avec 12 Go de RAM et 256 Go de stockage.  Écran de haute qualité pour une expérience visuelle immersive.  Appareil photo performant pour des photos exceptionnelles.  Batterie longue durée pour une utilisation quotidienne.  Un excellent choix pour les utilisateurs exigeants.",,,taxable,,1,,,0,0,,,,,1,,,699,"Smartphones et tablettes","Électronique, High-Tech, Informatique",,https://sml.boutique/wp-content/uploads/2025/12/IAtlsIgfKBbHoqyI.webp,,,,,,,,,0,,
1371,simple,,,"ITEL A70 12GB/128GB BLACK",1,0,visible,,"Smartphone ITEL A70 avec 12 Go de RAM et 128 Go de stockage en couleur noire.  Écran de bonne qualité pour une utilisation quotidienne.  Appareil photo fonctionnel pour des photos de base.  Batterie longue durée pour une utilisation prolongée.  Un choix abordable pour les besoins essentiels.",,,taxable,,1,,,0,0,,,,,1,,,359,"Smartphones et tablettes",,,https://sml.boutique/wp-content/uploads/2025/12/eegrQQHDiHElzgvg.webp,,,,,,,,,0,,
1372,simple,,,"ITEL A70 12GB/128GB GOLD",1,0,visible,,"Smartphone ITEL A70 avec 12 Go de RAM et 128 Go de stockage en couleur dorée.  Écran de qualité pour une expérience visuelle correcte.  Appareil photo fonctionnel pour des photos de base.  Batterie longue durée pour une utilisation quotidienne.  Un choix abordable et élégant pour vos besoins.",,,taxable,,1,,,0,0,,,,,1,,,359,"Smartphones et tablettes","Électronique, Informatique",,https://sml.boutique/wp-content/uploads/2025/12/WpDymLIqzsleMJfj.webp,,,,,,,,,0,,
1373,simple,,,"INFINIX SMART 8 8/64 GB",1,0,visible,,"Smartphone INFINIX SMART 8 avec 8 Go de RAM et 64 Go de stockage.  Écran immersif pour une expérience visuelle agréable.  Appareil photo de bonne qualité pour des photos satisfaisantes.  Batterie longue durée pour une autonomie prolongée.  Un choix excellent pour les utilisateurs à la recherche d'un bon rapport qualité-prix.",,,taxable,,1,,,0,0,,,,,1,,,329,"Smartphones et tablettes","Électronique, Informatique",,https://sml.boutique/wp-content/uploads/2025/12/RoBoFWSvFdEdGQnV.jpg,,,,,,,,,0,,
1374,simple,,,"INFINIX SMART 8 8/64 GB",1,0,visible,,"Smartphone INFINIX SMART 8 avec 8 Go de RAM et 64 Go de stockage.  Écran immersif pour une expérience visuelle agréable.  Appareil photo de bonne qualité pour des photos satisfaisantes.  Batterie longue durée pour une autonomie prolongée.  Un choix excellent pour les utilisateurs à la recherche d'un bon rapport qualité-prix.",,,taxable,,1,,,0,0,,,,,1,,,329,"Smartphones et tablettes","Électronique, Informatique",,https://sml.boutique/wp-content/uploads/2025/12/RoBoFWSvFdEdGQnV.jpg,,,,,,,,,0,,
1375,simple,,,"IMP CANON G-2410",1,0,visible,,"Imprimante Canon G-2410, un modèle multifonction avec réservoirs d'encre intégrés.  Impression, copie et numérisation pour une grande polyvalence.  Technologie d'encre économique pour des coûts d'impression réduits.  Qualité d'impression élevée pour des textes et des images nets.  Idéale pour les particuliers et les petites entreprises.",,,taxable,,1,,,0,0,,,,,1,,,499,"Imprimantes et encres","Électronique, Informatique",,https://sml.boutique/wp-content/uploads/2025/12/mOTAuyUCEWWXTUjj.webp,,,,,,,,,0,,
1376,simple,,,"IMP CANON G-3410",1,0,visible,,"Imprimante Canon G-3410, un modèle multifonction avec réservoirs d'encre intégrés.  Impression, copie et numérisation pour répondre à tous vos besoins.  Technologie d'encre économique pour des coûts réduits.  Connexion Wi-Fi pour une utilisation facile et partagée.  Idéale pour la maison et les petites entreprises.",,,taxable,,1,,,0,0,,,,,1,,,549,"Imprimantes et encres",,,https://sml.boutique/wp-content/uploads/2025/12/mhHzDYFmsMxwvXyV.jpg,,,,,,,,,0,,
1377,simple,,,"IMP CANON MG-2540S",1,0,visible,,"Imprimante Canon MG-2540S, un modèle multifonction pour des impressions de qualité.  Impression, copie et numérisation pour une polyvalence accrue.  Facile à utiliser et à installer.  Qualité d'impression pour vos documents et photos.  Un choix abordable pour une utilisation domestique.",,,taxable,,1,,,0,0,,,,,1,,,129,"Imprimantes et encres",,,https://sml.boutique/wp-content/uploads/2025/12/ltnhkCTnGrOufBcc.jpg,,,,,,,,,0,,
1378,simple,,,"IMP CANON TS-3440",1,0,visible,,"Imprimante Canon TS-3440, un modèle multifonction avec connectivité Wi-Fi.  Impression, copie et numérisation pour une grande polyvalence.  Connexion Wi-Fi pour une impression facile depuis vos appareils.  Qualité d'impression pour des textes et images nets.  Idéale pour la maison et les petites entreprises.",,,taxable,,1,,,0,0,,,,,1,,,159,"Imprimantes et encres",,,https://sml.boutique/wp-content/uploads/2025/12/ZSxgNWsBUiQdIGmK.png,,,,,,,,,0,,
1379,simple,,,"IMP EPSON L-1250",1,0,visible,,"Imprimante Epson L-1250, un modèle à réservoirs d'encre pour des coûts réduits.  Impression uniquement, idéale pour les gros volumes d'impression.  Technologie d'encre économique pour des coûts très faibles.  Qualité d'impression correcte pour les documents quotidiens.  Un choix économique pour un usage bureautique.",,,taxable,,1,,,0,0,,,,,1,,,519,"Imprimantes et encres","Électronique, Informatique",,https://sml.boutique/wp-content/uploads/2025/12/hbFZGWEvJRrIgSeG.jpg,,,,,,,,,0,,
1380,simple,,,"PC DYNABOOK PRO L-50-J-10S",1,0,visible,,"Ordinateur portable Dynabook Pro L-50-J-10S, un modèle professionnel et fiable. Processeur performant pour une utilisation fluide. Écran de qualité pour une expérience visuelle agréable. Conception robuste pour une utilisation quotidienne. Idéal pour les professionnels en déplacement.",,,taxable,,1,,,0,0,,,,,1,,,128900,"PC et Laptops","Électronique, Informatique",,https://sml.boutique/wp-content/uploads/2025/12/pc-portable-dynabook-sattelite-pro-l50-j-10s-i3-11e-gen-8-go.jpg,,,,,,,,,0,,
1381,simple,,,"SOURIS SPIRIT OF GAMER PRO-M3 RGB",1,0,visible,,"Souris gaming Spirit of Gamer Pro-M3 RGB, un accessoire pour gamers exigeants.  Rétroéclairage RGB personnalisable pour un look unique.  Capteur optique haute précision pour des mouvements fluides.  Design ergonomique pour une prise en main confortable.  Idéale pour les jeux rapides et précis.",,,taxable,,1,,,0,0,,,,,1,,,45,"Accessoires informatiques","Accessoires Tech, Électronique, Gaming",,https://sml.boutique/wp-content/uploads/2025/12/XQapbEQjPnpvDSxx.png,,,,,,,,,0,,
1382,simple,,,"PC SCHNEIDER SCL-142ALM",1,0,visible,,"Ordinateur portable Schneider SCL-142ALM, un modèle abordable pour une utilisation quotidienne.  Processeur correct pour une navigation fluide.  Écran de taille correcte pour une utilisation basique.  Conception légère et portable pour les déplacements.  Idéal pour une utilisation bureautique et internet.",,,taxable,,1,,,0,0,,,,,1,,,439,"PC et Laptops","Électronique, Informatique",,https://sml.boutique/wp-content/uploads/2025/12/yFTNHgDpGCTXmOMI.jpg,,,,,,,,,0,,
1383,simple,,,"HAUT PARLEUR GOLD SOUND GS-L1017C",1,0,visible,,"Haut-parleur Gold Sound GS-L1017C, un modèle polyvalent pour écouter de la musique.  Son clair et équilibré pour une expérience audio agréable.  Design élégant pour s'intégrer dans tous les intérieurs.  Facile à connecter et à utiliser.  Idéal pour les petites pièces et les déplacements.",,,taxable,,1,,,0,0,,,,,1,,,649,"Audio et multimédia","Audio, Électronique",,https://sml.boutique/wp-content/uploads/2025/12/IAtlsIgfKBbHoqyI.webp,,,,,,,,,0,,
1384,simple,,,"HAUT PARLEUR GOLD SOUND GS-L0622",1,0,visible,,"Haut-parleur Gold Sound GS-L0622, un modèle compact pour écouter votre musique.  Son clair et puissant pour sa taille.  Facile à transporter et à utiliser.  Design simple et fonctionnel.  Idéal pour une utilisation à la maison ou en déplacement.",,,taxable,,1,,,0,0,,,,,1,,,679,"Audio et multimédia","Audio, Électronique",,https://sml.boutique/wp-content/uploads/2025/12/eegrQQHDiHElzgvg.webp,,,,,,,,,0,,
1396,simple,,,"EPSON PROJECTEUR CO-W01",1,0,visible,,"Projecteur Epson CO-W01, un modèle portable pour vos présentations et films.  Résolution WXGA pour une qualité d'image claire et nette.  Luminosité suffisante pour une utilisation en intérieur.  Facile à installer et à utiliser.  Idéal pour vos présentations ou vos soirées cinéma.",,,taxable,,1,,,0,0,,,,,1,,,113900,"Audio et multimédia","Électronique, Informatique",,https://sml.boutique/wp-content/uploads/2025/12/tZLqLTnWnHfgIdEg.jpg,,,,,,,,,0,,
1397,simple,,,"MI SMART SPEAKER",1,0,visible,,"Haut-parleur intelligent Xiaomi Mi Smart Speaker, un accessoire connecté pour votre maison.  Qualité sonore pour une écoute agréable de votre musique.  Assistant vocal intégré pour contrôler votre maison connectée.  Design élégant et discret pour s'intégrer dans votre intérieur.  Idéal pour la maison connectée et pour écouter votre musique.",,,taxable,,1,,,0,0,,,,,1,,,219,"Audio et multimédia","Électronique, Multimédia",,https://sml.boutique/wp-content/uploads/2025/12/RoBoFWSvFdEdGQnV.jpg,,,,,,,,,0,,
1398,simple,,,"MI SMART PLUG WIFI",1,0,visible,,"Prise intelligente Xiaomi Mi Smart Plug Wi-Fi, pour contrôler vos appareils à distance.  Contrôlez vos appareils électriques depuis votre smartphone.  Programmation facile pour automatiser l'allumage et l'extinction.  Compatible avec les assistants vocaux.  Idéale pour la maison connectée.",,,taxable,,1,,,0,0,,,,,1,,,69,"Électronique connectée","Connectivité, Électronique, High-Tech",,https://sml.boutique/wp-content/uploads/2025/12/XQapbEQjPnpvDSxx.png,,,,,,,,,0,,
1399,simple,,,"MI SMART LED BULB",1,0,visible,,"Ampoule LED intelligente Xiaomi Mi Smart LED Bulb, pour un éclairage personnalisé.  Contrôlez la couleur et l'intensité de la lumière depuis votre smartphone.  Programmez des scénarios d'éclairage pour différentes ambiances.  Compatible avec les assistants vocaux.  Idéale pour la maison connectée.",,,taxable,,1,,,0,0,,,,,1,,,49,"Électronique connectée","Électronique, High-Tech, Informatique",,https://sml.boutique/wp-content/uploads/2025/12/czQuHiPodQDqnTpp.jpg,,,,,,,,,0,,
1400,simple,,,"XIAOMI INSTANT PHOTO PRINTER 1S SET",1,0,visible,,"Imprimante photo portable XIAOMI INSTANT PHOTO PRINTER 1S SET, l'accessoire parfait pour immortaliser vos souvenirs en instantané. Caractéristiques principales : - Impression thermique sans encre (technologie ZINK) - Format de poche compact et portable - Connexion sans fil via Bluetooth - Compatible avec smartphones iOS et Android - Impression rapide en haute qualité 313×400 dpi - Photos au format 2x3 pouces (5,5 x 8,3 cm) - Application dédiée avec filtres et options d'édition - Batterie rechargeable intégrée - Design élégant et minimaliste. Idéale pour imprimer instantanément vos photos lors de vos sorties, fêtes ou voyages. Cette imprimante portable vous permet de partager facilement vos moments précieux avec vos proches en format physique.",,,taxable,,1,,,0,0,,,,,1,,,499,"Imprimantes et encres","Accessoires Tech, Électronique, Multimédia",,https://sml.boutique/wp-content/uploads/2025/12/ptdifbUcXKSaeqqD.png,,,,,,,,,0,,
1401,simple,,,"XIAOMI WIRELESS MOUSE LITE",1,0,visible,,"Souris sans fil Xiaomi légère et ergonomique pour une utilisation confortable au quotidien.  Connexion sans fil 2.4GHz pour une liberté de mouvement optimale.  Capteur optique précis pour une navigation fluide.  Design simple et élégant, disponible en plusieurs coloris.  Idéale pour la bureautique et le travail mobile.",,,taxable,,1,,,0,0,,,,,1,,,34,"Accessoires informatiques","Connectivité, Électronique, High-Tech",,https://sml.boutique/wp-content/uploads/2025/12/ravTNpwzhbdelAen.png,,,,,,,,,0,,
1402,simple,,,"XIAOMI 50W WIRELESS CHARGING STAND",1,0,visible,,"Support de charge sans fil Xiaomi 50W pour une recharge rapide et pratique.  Compatible avec les appareils prenant en charge la charge sans fil.  Design élégant et épuré pour s'intégrer à votre bureau.  Recharge votre smartphone à la verticale pour une visualisation facile.  Un accessoire idéal pour un chargement sans fil efficace.",,,taxable,,1,,,0,0,,,,,1,,,249,"Accessoires pour smartphones","Connectivité, Électronique, Gadgets",,https://sml.boutique/wp-content/uploads/2025/12/vanoVgMDrdGxfsBb.jpg,,,,,,,,,0,,
